  1    0.000000000000000e+00    3.141592653589793e+00
  1    0.000000000000000e+00    7.853981633974483e-01
  3    1.570796326794897e+00    2.356194490192345e+00
  2    7.853981633974483e-01    1.570796326794897e+00
  2    1.767145867644259e+00    1.963495408493621e+00
  1    0.000000000000000e+00    1.963495408493621e-01
  2    1.963495408493621e-01    3.926990816987241e-01
  3    3.926990816987241e-01    5.890486225480862e-01
  4    5.890486225480862e-01    7.853981633974483e-01
  1    1.570796326794897e+00    1.767145867644259e+00
  4    2.356194490192345e+00    3.141592653589793e+00
  3    1.963495408493621e+00    2.159844949342983e+00
  4    2.159844949342983e+00    2.356194490192345e+00
  2    9.817477042468103e-01    1.178097245096172e+00
  3    1.178097245096172e+00    1.374446785945534e+00
  4    1.374446785945534e+00    1.570796326794897e+00
  1    7.853981633974483e-01    9.817477042468103e-01
  3    1.865320638068940e+00    1.914408023281280e+00
  2    1.816233252856599e+00    1.865320638068940e+00
  1    1.767145867644259e+00    1.816233252856599e+00
  4    1.914408023281280e+00    1.963495408493621e+00
  1    0.000000000000000e+00    4.908738521234052e-02
  2    4.908738521234052e-02    9.817477042468103e-02
  1    0.000000000000000e+00    1.227184630308513e-02
  4    8.590292412159591e-02    9.817477042468103e-02
  2    2.454369260617026e-01    2.945243112740431e-01
  1    1.963495408493621e-01    2.454369260617026e-01
  3    2.945243112740431e-01    3.436116964863836e-01
  4    3.436116964863836e-01    3.926990816987241e-01
  1    3.926990816987241e-01    4.417864669110647e-01
  2    4.417864669110647e-01    4.908738521234052e-01
  3    4.908738521234052e-01    5.399612373357456e-01
  4    5.399612373357456e-01    5.890486225480862e-01
  2    6.381360077604268e-01    6.872233929727674e-01
  1    5.890486225480862e-01    6.381360077604268e-01
  3    6.626797003665971e-01    6.749515466696823e-01
  4    7.363107781851077e-01    7.853981633974483e-01
  2    1.619883712007237e+00    1.668971097219578e+00
  1    1.570796326794897e+00    1.619883712007237e+00
  3    1.668971097219578e+00    1.718058482431918e+00
  4    1.718058482431918e+00    1.767145867644259e+00
  3    2.748893571891069e+00    2.945243112740431e+00
  2    2.552544031041707e+00    2.748893571891069e+00
  1    2.356194490192345e+00    2.552544031041707e+00
  4    2.945243112740431e+00    3.141592653589793e+00
  2    2.012582793705961e+00    2.061670178918301e+00
  3    2.061670178918302e+00    2.110757564130642e+00
  1    1.963495408493621e+00    2.012582793705961e+00
  4    2.110757564130642e+00    2.159844949342983e+00
  1    2.159844949342983e+00    2.208932334555323e+00
  2    2.208932334555323e+00    2.258019719767663e+00
  3    2.258019719767664e+00    2.307107104980004e+00
  4    2.307107104980004e+00    2.356194490192345e+00
  2    1.030835089459151e+00    1.079922474671491e+00
  3    1.079922474671491e+00    1.129009859883832e+00
  1    9.817477042468103e-01    1.030835089459151e+00
  4    1.129009859883832e+00    1.178097245096172e+00
  3    1.276272015520854e+00    1.325359400733194e+00
  1    1.178097245096172e+00    1.227184630308513e+00
  2    1.227184630308513e+00    1.276272015520854e+00
  4    1.325359400733194e+00    1.374446785945534e+00
  2    1.423534171157875e+00    1.472621556370216e+00
  1    1.374446785945534e+00    1.423534171157875e+00
  4    1.521708941582556e+00    1.570796326794897e+00
  3    1.472621556370215e+00    1.521708941582556e+00
  2    8.344855486097889e-01    8.835729338221294e-01
  1    7.853981633974483e-01    8.344855486097889e-01
  3    8.835729338221293e-01    9.326603190344698e-01
  4    9.326603190344698e-01    9.817477042468103e-01
  2    1.877592484372025e+00    1.889864330675110e+00
  1    1.865320638068940e+00    1.877592484372025e+00
  3    1.889864330675110e+00    1.902136176978195e+00
  4    1.902136176978195e+00    1.914408023281280e+00
  2    1.828505099159684e+00    1.840776945462769e+00
  1    1.816233252856599e+00    1.828505099159684e+00
  3    1.840776945462769e+00    1.853048791765854e+00
  4    1.853048791765855e+00    1.865320638068940e+00
  3    1.791689560250429e+00    1.803961406553514e+00
  1    1.767145867644259e+00    1.779417713947344e+00
  2    1.779417713947344e+00    1.791689560250429e+00
  4    1.803961406553514e+00    1.816233252856599e+00
  1    1.914408023281280e+00    1.926679869584365e+00
  2    1.926679869584365e+00    1.938951715887450e+00
  3    1.938951715887451e+00    1.951223562190536e+00
  4    1.951223562190536e+00    1.963495408493621e+00
  3    2.454369260617026e-02    3.681553890925539e-02
  3    9.817477042468103e-02    1.472621556370216e-01
  2    1.227184630308513e-02    2.454369260617026e-02
  4    3.681553890925539e-02    4.908738521234052e-02
  2    6.135923151542565e-02    7.363107781851078e-02
  1    4.908738521234052e-02    6.135923151542565e-02
  3    7.363107781851078e-02    8.590292412159591e-02
  4    1.472621556370216e-01    1.963495408493621e-01
  1    0.000000000000000e+00    3.067961575771282e-03
  2    3.067961575771282e-03    6.135923151542565e-03
  3    6.135923151542565e-03    9.203884727313847e-03
  4    9.203884727313847e-03    1.227184630308513e-02
  1    2.454369260617026e-01    2.577087723647877e-01
  3    2.699806186678728e-01    2.822524649709580e-01
  2    2.577087723647877e-01    2.699806186678729e-01
  4    2.822524649709580e-01    2.945243112740431e-01
  1    1.963495408493621e-01    2.086213871524472e-01
  2    2.086213871524472e-01    2.208932334555324e-01
  3    2.208932334555323e-01    2.331650797586174e-01
  4    2.331650797586174e-01    2.454369260617026e-01
  2    3.067961575771282e-01    3.190680038802134e-01
  1    2.945243112740431e-01    3.067961575771282e-01
  3    3.190680038802134e-01    3.313398501832985e-01
  4    3.313398501832985e-01    3.436116964863836e-01
  2    3.558835427894688e-01    3.681553890925539e-01
  1    3.436116964863836e-01    3.558835427894688e-01
  4    3.804272353956390e-01    3.926990816987241e-01
  3    3.681553890925539e-01    3.804272353956390e-01
  3    4.172427743048944e-01    4.295146206079796e-01
  1    3.926990816987241e-01    4.049709280018093e-01
  2    4.049709280018093e-01    4.172427743048944e-01
  2    3.957670432744954e-01    3.988350048502667e-01
  1    4.417864669110647e-01    4.540583132141498e-01
  2    4.540583132141498e-01    4.663301595172349e-01
  3    4.663301595172349e-01    4.786020058203200e-01
  4    4.786020058203200e-01    4.908738521234052e-01
  2    5.031456984264903e-01    5.154175447295753e-01
  1    4.908738521234052e-01    5.031456984264903e-01
  3    5.154175447295755e-01    5.276893910326605e-01
  4    5.276893910326605e-01    5.399612373357456e-01
  2    5.522330836388307e-01    5.645049299419158e-01
  1    5.399612373357456e-01    5.522330836388307e-01
  3    5.645049299419159e-01    5.767767762450011e-01
  4    5.767767762450011e-01    5.890486225480862e-01
  2    6.504078540635119e-01    6.626797003665970e-01
  1    6.381360077604268e-01    6.504078540635119e-01
  4    6.749515466696823e-01    6.872233929727674e-01
  3    6.872233929727672e-01    7.363107781851077e-01
  3    6.135923151542565e-01    6.258641614573417e-01
  2    6.013204688511713e-01    6.135923151542564e-01
  1    5.890486225480862e-01    6.013204688511713e-01
  4    6.258641614573417e-01    6.381360077604268e-01
  1    6.626797003665971e-01    6.657476619423683e-01
  3    6.688156235181397e-01    6.718835850939110e-01
  2    6.657476619423683e-01    6.688156235181396e-01
  4    6.718835850939110e-01    6.749515466696823e-01
  2    7.485826244881928e-01    7.608544707912779e-01
  1    7.363107781851077e-01    7.485826244881928e-01
  3    7.608544707912780e-01    7.731263170943632e-01
  4    7.731263170943632e-01    7.853981633974483e-01
  3    1.742602175038088e+00    1.754874021341173e+00
  2    1.730330328735003e+00    1.742602175038088e+00
  1    1.718058482431918e+00    1.730330328735003e+00
  4    1.754874021341174e+00    1.767145867644259e+00
  3    2.847068342315750e+00    2.896155727528090e+00
  2    2.797980957103409e+00    2.847068342315750e+00
  1    2.748893571891069e+00    2.797980957103409e+00
  4    2.896155727528090e+00    2.945243112740431e+00
  2    2.601631416254047e+00    2.650718801466388e+00
  1    2.552544031041707e+00    2.601631416254047e+00
  3    2.650718801466388e+00    2.699806186678729e+00
  4    2.699806186678729e+00    2.748893571891069e+00
  2    2.405281875404685e+00    2.454369260617026e+00
  1    2.356194490192345e+00    2.405281875404685e+00
  3    2.454369260617026e+00    2.503456645829367e+00
  4    2.503456645829367e+00    2.552544031041707e+00
  2    2.994330497952771e+00    3.043417883165112e+00
  1    2.945243112740431e+00    2.994330497952771e+00
  3    3.043417883165112e+00    3.092505268377453e+00
  4    3.092505268377453e+00    3.141592653589793e+00
  2    2.024854640009046e+00    2.037126486312131e+00
  1    2.012582793705961e+00    2.024854640009046e+00
  4    2.049398332615216e+00    2.061670178918301e+00
  3    2.037126486312131e+00    2.049398332615216e+00
  2    2.073942025221387e+00    2.086213871524472e+00
  1    2.061670178918302e+00    2.073942025221387e+00
  3    2.086213871524472e+00    2.098485717827557e+00
  4    2.098485717827557e+00    2.110757564130642e+00
  2    1.975767254796706e+00    1.988039101099791e+00
  1    1.963495408493621e+00    1.975767254796706e+00
  3    1.988039101099791e+00    2.000310947402876e+00
