  1    0.000000000000000e+00    3.141592653589793e+00
  1    0.000000000000000e+00    1.570796326794897e+00
  1    0.000000000000000e+00    7.853981633974483e-01
  1    0.000000000000000e+00    3.926990816987241e-01
  1    0.000000000000000e+00    1.963495408493621e-01
  1    0.000000000000000e+00    9.817477042468103e-02
  1    0.000000000000000e+00    4.908738521234052e-02
  1    0.000000000000000e+00    2.454369260617026e-02
  1    0.000000000000000e+00    1.227184630308513e-02
  1    0.000000000000000e+00    6.135923151542565e-03
  1    6.135923151542565e-03    1.227184630308513e-02
  1    1.227184630308513e-02    2.454369260617026e-02
  1    1.227184630308513e-02    1.840776945462769e-02
  1    1.840776945462769e-02    2.454369260617026e-02
  1    2.454369260617026e-02    4.908738521234052e-02
  1    2.454369260617026e-02    3.681553890925539e-02
  1    3.681553890925539e-02    4.908738521234052e-02
  1    3.681553890925539e-02    4.295146206079795e-02
  1    4.295146206079795e-02    4.908738521234052e-02
  1    4.908738521234052e-02    9.817477042468103e-02
  1    4.908738521234052e-02    7.363107781851078e-02
  1    4.908738521234052e-02    6.135923151542565e-02
  1    4.908738521234052e-02    5.522330836388308e-02
  1    5.522330836388308e-02    6.135923151542565e-02
  1    6.135923151542565e-02    7.363107781851078e-02
  1    6.135923151542565e-02    6.749515466696820e-02
  1    6.749515466696820e-02    7.363107781851078e-02
  1    7.363107781851078e-02    9.817477042468103e-02
  1    7.363107781851078e-02    8.590292412159591e-02
  1    7.363107781851078e-02    7.976700097005335e-02
  1    7.976700097005335e-02    8.590292412159591e-02
  1    8.590292412159591e-02    9.817477042468103e-02
  1    9.817477042468103e-02    1.963495408493621e-01
  1    9.817477042468103e-02    1.472621556370216e-01
  1    9.817477042468103e-02    1.227184630308513e-01
  1    9.817477042468103e-02    1.104466167277662e-01
  1    9.817477042468103e-02    1.043106935762236e-01
  1    1.043106935762236e-01    1.104466167277662e-01
  1    1.104466167277662e-01    1.227184630308513e-01
  1    1.104466167277662e-01    1.165825398793087e-01
  1    1.165825398793087e-01    1.227184630308513e-01
  1    1.227184630308513e-01    1.472621556370216e-01
  1    1.227184630308513e-01    1.349903093339364e-01
  1    1.227184630308513e-01    1.288543861823939e-01
  1    1.288543861823939e-01    1.349903093339364e-01
  1    1.349903093339364e-01    1.472621556370216e-01
  1    1.349903093339364e-01    1.411262324854790e-01
  1    1.411262324854790e-01    1.472621556370216e-01
  1    1.472621556370216e-01    1.963495408493621e-01
  1    1.472621556370216e-01    1.718058482431918e-01
  1    1.472621556370216e-01    1.595340019401067e-01
  1    1.595340019401067e-01    1.718058482431918e-01
  1    1.595340019401067e-01    1.656699250916492e-01
  1    1.656699250916492e-01    1.718058482431918e-01
  1    1.718058482431918e-01    1.963495408493621e-01
  1    1.718058482431918e-01    1.840776945462769e-01
  1    1.718058482431918e-01    1.779417713947344e-01
  1    1.779417713947344e-01    1.840776945462769e-01
  1    1.840776945462769e-01    1.963495408493621e-01
  1    1.840776945462769e-01    1.902136176978195e-01
  1    1.902136176978195e-01    1.963495408493621e-01
  1    1.963495408493621e-01    3.926990816987241e-01
  1    1.963495408493621e-01    2.945243112740431e-01
  1    1.963495408493621e-01    2.454369260617026e-01
  1    1.963495408493621e-01    2.208932334555323e-01
  1    1.963495408493621e-01    2.086213871524472e-01
  1    1.963495408493621e-01    2.024854640009046e-01
  1    2.024854640009046e-01    2.086213871524472e-01
  1    2.086213871524472e-01    2.208932334555323e-01
  1    2.208932334555323e-01    2.454369260617026e-01
  1    2.208932334555323e-01    2.331650797586174e-01
  1    2.331650797586174e-01    2.454369260617026e-01
  1    2.331650797586174e-01    2.393010029101600e-01
  1    2.393010029101600e-01    2.454369260617026e-01
  1    2.454369260617026e-01    2.945243112740431e-01
  1    2.454369260617026e-01    2.699806186678728e-01
  1    2.454369260617026e-01    2.577087723647877e-01
  1    2.454369260617026e-01    2.515728492132452e-01
  1    2.515728492132452e-01    2.577087723647877e-01
  1    2.577087723647877e-01    2.699806186678728e-01
  1    2.577087723647877e-01    2.638446955163303e-01
  1    2.638446955163303e-01    2.699806186678728e-01
  1    2.699806186678728e-01    2.945243112740431e-01
  1    2.699806186678728e-01    2.822524649709580e-01
  1    2.699806186678728e-01    2.761165418194154e-01
  1    2.761165418194154e-01    2.822524649709580e-01
  1    2.822524649709580e-01    2.945243112740431e-01
  1    2.945243112740431e-01    3.926990816987241e-01
  1    2.945243112740431e-01    3.436116964863836e-01
  1    2.945243112740431e-01    3.190680038802134e-01
  1    2.945243112740431e-01    3.067961575771282e-01
  1    2.945243112740431e-01    3.006602344255856e-01
  1    3.006602344255856e-01    3.067961575771282e-01
  1    3.067961575771282e-01    3.190680038802134e-01
  1    3.067961575771282e-01    3.129320807286708e-01
  1    3.129320807286708e-01    3.190680038802134e-01
  1    3.190680038802134e-01    3.436116964863836e-01
  1    3.190680038802134e-01    3.313398501832985e-01
  1    3.190680038802134e-01    3.252039270317559e-01
  1    3.252039270317559e-01    3.313398501832985e-01
  1    3.313398501832985e-01    3.436116964863836e-01
  1    3.313398501832985e-01    3.374757733348410e-01
  1    3.374757733348410e-01    3.436116964863836e-01
  1    3.436116964863836e-01    3.926990816987241e-01
  1    3.436116964863836e-01    3.681553890925539e-01
  1    3.436116964863836e-01    3.558835427894688e-01
  1    3.558835427894688e-01    3.681553890925539e-01
  1    3.558835427894688e-01    3.620194659410113e-01
  1    3.620194659410113e-01    3.681553890925539e-01
  1    3.681553890925539e-01    3.926990816987241e-01
  1    3.681553890925539e-01    3.804272353956390e-01
  1    3.681553890925539e-01    3.742913122440964e-01
  1    3.742913122440964e-01    3.804272353956390e-01
  1    3.804272353956390e-01    3.926990816987241e-01
  1    3.804272353956390e-01    3.865631585471816e-01
  1    3.865631585471816e-01    3.926990816987241e-01
  1    3.926990816987241e-01    7.853981633974483e-01
  1    3.926990816987241e-01    5.890486225480862e-01
  1    3.926990816987241e-01    4.908738521234052e-01
  1    3.926990816987241e-01    4.417864669110647e-01
  1    3.926990816987241e-01    4.172427743048944e-01
  1    3.926990816987241e-01    4.049709280018093e-01
  1    3.926990816987241e-01    3.988350048502667e-01
  1    3.988350048502667e-01    4.049709280018093e-01
  1    4.049709280018093e-01    4.172427743048944e-01
  1    4.172427743048944e-01    4.417864669110647e-01
  1    4.172427743048944e-01    4.295146206079795e-01
  1    4.295146206079795e-01    4.417864669110647e-01
  1    4.295146206079795e-01    4.356505437595221e-01
  1    4.356505437595221e-01    4.417864669110647e-01
  1    4.417864669110647e-01    4.908738521234052e-01
  1    4.417864669110647e-01    4.663301595172349e-01
  1    4.417864669110647e-01    4.540583132141498e-01
  1    4.417864669110647e-01    4.479223900626073e-01
  1    4.479223900626073e-01    4.540583132141498e-01
  1    4.540583132141498e-01    4.663301595172349e-01
  1    4.540583132141498e-01    4.601942363656923e-01
  1    4.601942363656923e-01    4.663301595172349e-01
  1    4.663301595172349e-01    4.908738521234052e-01
  1    4.663301595172349e-01    4.786020058203200e-01
  1    4.663301595172349e-01    4.724660826687774e-01
  1    4.724660826687774e-01    4.786020058203200e-01
  1    4.786020058203200e-01    4.908738521234052e-01
  1    4.908738521234052e-01    5.890486225480862e-01
  1    4.908738521234052e-01    5.399612373357456e-01
  1    4.908738521234052e-01    5.154175447295755e-01
  1    4.908738521234052e-01    5.031456984264904e-01
  1    5.031456984264904e-01    5.154175447295755e-01
  1    5.031456984264904e-01    5.092816215780329e-01
  1    5.092816215780329e-01    5.154175447295755e-01
  1    5.154175447295755e-01    5.399612373357456e-01
  1    5.154175447295755e-01    5.276893910326605e-01
  1    5.154175447295755e-01    5.215534678811180e-01
  1    5.215534678811180e-01    5.276893910326605e-01
  1    5.276893910326605e-01    5.399612373357456e-01
  1    5.276893910326605e-01    5.338253141842031e-01
  1    5.338253141842031e-01    5.399612373357456e-01
  1    5.399612373357456e-01    5.890486225480862e-01
  1    5.399612373357456e-01    5.645049299419159e-01
  1    5.399612373357456e-01    5.522330836388307e-01
  1    5.522330836388307e-01    5.645049299419159e-01
  1    5.645049299419159e-01    5.890486225480862e-01
  1    5.645049299419159e-01    5.767767762450011e-01
  1    5.767767762450011e-01    5.890486225480862e-01
  1    5.767767762450011e-01    5.829126993965437e-01
  1    5.829126993965437e-01    5.890486225480862e-01
  1    5.890486225480862e-01    7.853981633974483e-01
  1    5.890486225480862e-01    6.872233929727672e-01
  1    5.890486225480862e-01    6.381360077604268e-01
  1    5.890486225480862e-01    6.135923151542565e-01
