  1   -1.000000000000000e+00    1.000000000000000e+00
  3    0.000000000000000e+00    5.000000000000000e-01
  2   -5.000000000000000e-01    0.000000000000000e+00
  2    1.250000000000000e-01    2.500000000000000e-01
  4    5.000000000000000e-01    1.000000000000000e+00
  2   -3.750000000000000e-01   -2.500000000000000e-01
  1   -1.000000000000000e+00   -5.000000000000000e-01
  3    2.500000000000000e-01    3.750000000000000e-01
  4    3.750000000000000e-01    5.000000000000000e-01
  4   -1.250000000000000e-01    0.000000000000000e+00
  1   -5.000000000000000e-01   -3.750000000000000e-01
  3   -2.500000000000000e-01   -1.250000000000000e-01
  1    0.000000000000000e+00    1.250000000000000e-01
  3    7.500000000000000e-01    8.750000000000000e-01
  1    5.000000000000000e-01    6.250000000000000e-01
  2    6.250000000000000e-01    7.500000000000000e-01
  4    8.750000000000000e-01    1.000000000000000e+00
  1   -1.000000000000000e+00   -8.750000000000000e-01
  3   -7.500000000000000e-01   -6.250000000000000e-01
  2   -8.750000000000000e-01   -7.500000000000000e-01
  4   -6.250000000000000e-01   -5.000000000000000e-01
